id_solicitante,edad,sexo,ciudad,region,estrato,nivel_educativo,estado_civil,num_dependientes,tipo_empleo,antiguedad_laboral_meses,ingreso_mensual,gastos_fijos_mensuales,score_buro,num_creditos_anteriores,num_creditos_mora,dias_mora_max,monto_solicitado,plazo_meses,relacion_cuota_ingreso,tiene_codeudor,tiene_garantia,credito_aprobado
FC-08405,54,M,Barranquilla,costa_norte,3,tecnico,union_libre,2,desempleado,0,312525,175088,469,1,0,0,2000000,12,0.6126,0,0,0
FC-08406,21,F,Cali,costa_norte,4,tecnico,casado,5,independiente,4,3240853,1759461,578,1,0,0,10000000,12,0.2954,0,0,0
FC-08407,41,M,Bogotá,interior,2,universitario,union_libre,1,independiente,35,1421840,828250,611,4,3,180,500000,18,0.0239,1,1,0
FC-08408,26,F,Bogotá,interior,4,bachillerato,casado,2,empleado_formal,23,6539057,4499745,551,5,3,90,1000000,24,0.0083,0,0,0
FC-08409,61,F,Cartagena,costa_norte,4,bachillerato,soltero,3,informal,74,3888655,1632051,575,6,1,60,2000000,36,0.0208,0,0,0
FC-08410,61,F,Medellín,interior,3,universitario,soltero,4,empleado_formal,26,2150777,1156659,452,2,0,0,3000000,12,0.1335,1,1,0
FC-08411,52,F,Bogotá,interior,1,primaria,union_libre,1,empleado_formal,120,1275784,516283,424,4,0,0,3000000,18,0.1596,1,0,0
FC-08412,71,F,Bogotá,interior,5,posgrado,soltero,0,desempleado,0,420831,205090,565,2,2,30,8000000,24,1.028,0,1,0
FC-08413,26,F,Medellín,interior,2,universitario,soltero,0,empleado_formal,49,2096984,1456026,504,1,0,0,2000000,12,0.0913,0,1,1
FC-08414,58,M,Medellín,interior,5,universitario,soltero,1,pensionado,23,8545466,4263259,689,0,0,0,1000000,12,0.0112,0,0,1
FC-08415,49,M,Bogotá,interior,4,primaria,casado,2,empleado_formal,43,6849799,3663732,523,3,0,0,2000000,24,0.0158,0,0,1
FC-08416,40,M,Bogotá,interior,4,primaria,union_libre,0,empleado_formal,82,5758069,2646712,630,0,0,0,2000000,48,0.0118,1,0,1
FC-08417,70,M,Cartagena,costa_norte,3,tecnico,soltero,0,pensionado,143,2734510,1835719,407,1,1,60,1000000,48,0.0124,1,0,0
FC-08418,54,M,Cali,costa_norte,5,bachillerato,union_libre,2,informal,16,5492506,2118099,473,5,0,0,2000000,12,0.0349,0,0,0
FC-08419,50,M,Bucaramanga,interior,1,bachillerato,soltero,0,independiente,79,1207245,753975,542,2,0,0,8000000,12,0.6343,0,0,0
FC-08420,28,F,Medellín,interior,4,tecnico,casado,5,independiente,30,4224289,3003297,495,5,0,0,2000000,18,0.0321,0,1,1
FC-08421,70,F,Cali,costa_norte,4,tecnico,soltero,2,empleado_formal,26,3566332,2042095,624,3,1,90,1000000,18,0.019,0,0,1
FC-08422,62,M,Bogotá,interior,2,bachillerato,soltero,0,empleado_formal,67,1830276,1035628,441,3,0,0,2000000,48,0.0371,0,1,0
FC-08423,63,M,Bogotá,interior,2,bachillerato,union_libre,1,empleado_formal,13,1723956,869342,350,1,0,0,3000000,48,0.0591,0,0,0
FC-08424,46,M,Medellín,interior,4,primaria,soltero,4,desempleado,0,369481,226058,537,1,1,30,500000,12,0.1295,0,0,0
FC-08425,28,F,Ibagué,interior,6,universitario,soltero,1,empleado_formal,1,11239415,4027565,749,3,0,0,3000000,6,0.048,0,1,1
FC-08426,18,F,Pereira,interior,4,universitario,soltero,5,desempleado,0,585070,298030,525,0,0,0,1000000,18,0.116,0,0,0
FC-08427,29,M,Medellín,interior,2,bachillerato,casado,0,informal,18,1833345,730392,488,3,1,90,5000000,18,0.1851,0,0,0
FC-08428,29,M,Barranquilla,costa_norte,2,bachillerato,soltero,4,informal,12,1090449,571007,527,0,0,0,3000000,12,0.2634,1,0,0
FC-08429,70,F,Cali,costa_norte,4,universitario,casado,2,informal,86,3711330,2532765,606,1,0,0,5000000,12,0.129,0,1,1
FC-08430,29,M,Bogotá,interior,2,bachillerato,casado,0,independiente,18,1225543,638750,599,1,1,60,2000000,36,0.0661,0,1,0
FC-08431,50,M,Cali,costa_norte,3,tecnico,soltero,2,independiente,7,3339015,1383651,478,5,0,0,1000000,18,0.0203,1,0,0
FC-08432,53,F,Medellín,interior,2,bachillerato,union_libre,2,independiente,21,2410462,1004712,570,4,0,0,8000000,60,0.1002,0,0,1
FC-08433,52,M,Bucaramanga,interior,2,tecnico,union_libre,2,desempleado,0,435745,179984,509,6,3,180,3000000,18,0.4673,0,0,0
FC-08434,57,M,Cali,costa_norte,3,primaria,soltero,2,desempleado,0,566363,359688,586,3,2,60,3000000,24,0.2864,1,0,0
FC-08435,21,F,Medellín,interior,2,tecnico,casado,1,informal,36,1350486,497095,399,1,1,30,3000000,12,0.2126,1,1,0
FC-08436,36,F,Bucaramanga,interior,3,bachillerato,union_libre,3,empleado_formal,2,2176394,1098525,702,0,0,0,5000000,18,0.1559,0,0,1
FC-08437,69,F,Bogotá,interior,4,bachillerato,soltero,3,informal,12,6625132,4921084,746,2,1,180,1000000,18,0.0102,1,0,1
FC-08438,53,M,Medellín,interior,3,bachillerato,casado,2,empleado_formal,37,3322808,2307817,439,3,0,0,2000000,18,0.0409,1,0,1
FC-08439,57,M,Medellín,interior,2,universitario,casado,5,independiente,7,2572332,1400509,518,1,1,60,1000000,60,0.0117,0,0,0
FC-08440,61,M,Bogotá,interior,4,bachillerato,casado,2,informal,13,1579591,877547,522,2,0,0,1000000,60,0.0191,1,0,1
FC-08441,21,F,Cali,costa_norte,3,bachillerato,casado,1,informal,4,2714310,989223,473,1,1,30,2000000,12,0.0705,1,1,0
FC-08442,52,F,Bogotá,interior,3,posgrado,casado,4,empleado_formal,32,1882391,1405741,350,3,0,0,2000000,48,0.0361,0,0,0
FC-08443,38,F,Bogotá,interior,2,universitario,casado,0,empleado_formal,10,2332103,1603836,464,1,1,120,10000000,6,0.7707,0,1,0
FC-08444,20,F,Bogotá,interior,2,universitario,casado,4,pensionado,32,1254037,521637,509,6,0,0,8000000,24,0.345,0,0,1
FC-08445,44,F,Bogotá,interior,4,tecnico,casado,4,independiente,37,5262266,1977706,575,2,1,60,5000000,24,0.0514,1,1,1
FC-08446,57,M,Cali,costa_norte,4,bachillerato,divorciado,2,empleado_formal,113,3281368,1880796,516,0,0,0,1000000,48,0.0103,1,0,1
FC-08447,20,F,Cali,costa_norte,3,bachillerato,divorciado,2,empleado_formal,25,2157781,852451,464,3,0,0,3000000,24,0.0752,1,0,0
FC-08448,68,M,Bogotá,interior,3,universitario,soltero,4,informal,1,2535223,935425,601,5,0,0,1000000,24,0.0213,0,0,1
FC-08449,63,F,Bogotá,interior,3,universitario,soltero,0,independiente,47,3881328,2343690,485,0,0,0,8000000,48,0.07,0,0,0
FC-08450,19,M,Medellín,interior,4,universitario,divorciado,2,empleado_formal,112,5158540,3555130,588,1,0,0,1000000,48,0.0066,1,0,1
FC-08451,65,F,Medellín,interior,5,universitario,union_libre,3,empleado_formal,3,9762796,6597224,693,3,0,0,8000000,24,0.0443,1,0,1
FC-08452,27,M,Bogotá,interior,3,tecnico,casado,0,empleado_formal,11,2493629,1165911,562,0,0,0,2000000,12,0.0768,1,1,1
FC-08453,70,F,Bogotá,interior,2,tecnico,soltero,0,informal,13,1145915,849343,451,6,1,90,3000000,60,0.079,0,0,0
FC-08454,39,M,Cali,costa_norte,2,universitario,soltero,4,desempleado,0,415792,252294,537,1,0,0,2000000,36,0.1948,0,0,0
FC-08455,49,M,Bogotá,interior,2,tecnico,casado,2,empleado_formal,68,2041566,1292231,526,6,0,0,2000000,18,0.0665,0,1,0
FC-08456,58,M,Manizales,interior,3,universitario,soltero,1,independiente,51,2013217,1379391,523,3,3,60,8000000,18,0.2697,0,1,0
FC-08457,24,M,Cali,costa_norte,2,primaria,casado,0,empleado_formal,31,1889476,1198846,548,6,0,0,8000000,36,0.1715,0,0,1
FC-08458,46,M,Barranquilla,costa_norte,2,primaria,divorciado,0,desempleado,0,371018,232929,543,5,0,0,3000000,18,0.5489,0,0,0
FC-08459,18,F,Medellín,interior,5,bachillerato,casado,2,pensionado,65,7685056,3871488,575,3,0,0,2000000,24,0.0141,0,0,1
FC-08460,50,F,Manizales,interior,2,universitario,casado,2,desempleado,0,348844,259224,451,5,1,60,10000000,24,1.5502,0,0,0
FC-08461,59,M,Barranquilla,costa_norte,2,primaria,casado,1,independiente,6,2032011,1027793,565,4,0,0,5000000,12,0.2355,0,0,1
FC-08462,71,M,Bogotá,interior,3,bachillerato,divorciado,0,empleado_formal,9,2082879,1266285,404,2,0,0,1000000,24,0.026,0,1,0
FC-08463,44,F,Bucaramanga,interior,3,universitario,soltero,3,independiente,109,1686534,765699,361,4,0,0,2000000,48,0.0403,0,0,0
FC-08464,63,M,Medellín,interior,3,universitario,divorciado,1,independiente,1,3129801,1733610,501,3,2,120,2000000,48,0.0217,1,0,0
FC-08465,64,M,Medellín,interior,2,universitario,casado,0,independiente,64,1265503,498173,615,3,0,0,1000000,36,0.032,0,0,1
FC-08466,54,F,Bogotá,interior,4,universitario,soltero,5,empleado_formal,27,4832437,3283590,579,3,0,0,5000000,18,0.0702,0,0,1
FC-08467,40,M,Cúcuta,costa_norte,3,posgrado,divorciado,3,desempleado,0,326945,239189,490,4,0,0,10000000,12,2.9279,0,0,0
FC-08468,53,M,Medellín,interior,2,universitario,soltero,1,pensionado,30,1804923,823846,393,4,1,90,1000000,12,0.053,0,1,0
FC-08469,60,F,Medellín,interior,3,universitario,soltero,0,empleado_formal,31,2690422,1493583,433,4,1,180,500000,24,0.01,0,0,0
FC-08470,30,M,Cartagena,costa_norte,3,universitario,divorciado,0,empleado_formal,11,2452574,1374673,383,0,0,0,5000000,36,0.0826,1,0,0
FC-08471,28,M,Manizales,interior,3,universitario,casado,1,empleado_formal,67,3540517,2359260,468,0,0,0,1000000,36,0.0114,0,1,0
FC-08472,31,F,Cartagena,costa_norte,2,tecnico,soltero,3,informal,6,1900551,766551,522,1,0,0,1000000,24,0.0285,0,0,1
FC-08473,20,F,Bucaramanga,interior,3,tecnico,union_libre,0,empleado_formal,85,2211605,1547068,410,2,0,0,8000000,18,0.2455,0,1,0
FC-08474,24,F,Manizales,interior,1,bachillerato,soltero,1,empleado_formal,42,1337318,817613,543,1,0,0,10000000,6,1.344,0,1,0
FC-08475,60,F,Bogotá,interior,2,bachillerato,soltero,2,independiente,1,2553922,1482655,664,2,0,0,500000,12,0.0187,1,0,1
FC-08476,57,M,Barranquilla,costa_norte,4,universitario,union_libre,2,independiente,23,4530006,2900201,541,0,0,0,2000000,60,0.0133,1,0,0
FC-08477,28,F,Bogotá,interior,2,universitario,union_libre,0,desempleado,0,309606,169242,413,2,0,0,5000000,60,0.4874,0,0,0
FC-08478,54,F,Cartagena,costa_norte,5,bachillerato,soltero,0,independiente,63,6412154,4446663,577,3,0,0,2000000,6,0.0561,0,0,1
FC-08479,67,F,Bucaramanga,interior,3,tecnico,divorciado,1,desempleado,0,633501,392637,647,6,0,0,500000,24,0.0427,1,1,0
FC-08480,47,F,Bucaramanga,interior,5,tecnico,casado,2,empleado_formal,6,10589327,4819562,663,1,0,0,1000000,36,0.0038,0,0,1
FC-08481,25,F,Cali,costa_norte,1,tecnico,casado,2,empleado_formal,35,983103,540832,467,3,1,30,5000000,48,0.1726,0,0,0
FC-08482,21,M,Cali,costa_norte,5,primaria,union_libre,2,independiente,5,7361212,2995139,527,0,0,0,2000000,12,0.026,0,0,1
FC-08483,62,M,Bogotá,interior,5,bachillerato,soltero,2,empleado_formal,6,7423635,3136446,773,6,3,30,8000000,18,0.0732,1,0,1
FC-08484,38,M,Barranquilla,costa_norte,2,universitario,casado,2,independiente,28,1971473,1030584,446,2,0,0,2000000,12,0.0971,1,0,0
FC-08485,19,F,Bogotá,interior,2,posgrado,soltero,2,desempleado,0,392960,194953,533,1,0,0,3000000,24,0.4128,1,1,0
FC-08486,26,F,Pereira,interior,2,tecnico,soltero,0,empleado_formal,8,1383456,943714,350,2,0,0,10000000,24,0.3909,0,0,0
FC-08487,30,F,Medellín,interior,3,tecnico,soltero,2,informal,11,774855,539127,536,3,0,0,5000000,24,0.3489,0,0,0
FC-08488,49,M,Bogotá,interior,1,universitario,casado,2,informal,2,804697,421930,385,2,1,60,5000000,24,0.336,0,0,0
FC-08489,35,M,Bogotá,interior,1,universitario,soltero,1,empleado_formal,24,1248067,871680,460,4,0,0,500000,36,0.0162,0,0,0
FC-08490,40,F,Medellín,interior,3,tecnico,soltero,0,empleado_formal,26,2161131,812507,463,1,1,60,2000000,6,0.1663,1,0,0
FC-08491,33,M,Cali,costa_norte,1,universitario,soltero,1,empleado_formal,210,1130109,515896,588,4,1,30,5000000,24,0.2393,0,0,0
FC-08492,69,M,Barranquilla,costa_norte,1,primaria,casado,4,independiente,70,1166372,549384,513,1,0,0,5000000,48,0.1455,0,0,0
FC-08493,64,M,Cali,costa_norte,2,bachillerato,soltero,5,independiente,58,1699300,955636,490,1,0,0,2000000,24,0.0636,1,0,0
FC-08494,23,M,Medellín,interior,2,posgrado,divorciado,0,empleado_formal,71,1555503,1052550,542,3,0,0,5000000,12,0.3077,1,0,1
FC-08495,23,F,Bogotá,interior,3,tecnico,union_libre,0,empleado_formal,86,3387327,1598947,620,2,2,60,5000000,18,0.1002,1,0,1
FC-08496,56,F,Bogotá,interior,4,tecnico,union_libre,1,desempleado,0,467228,211552,487,2,0,0,5000000,24,0.5787,1,0,0
FC-08497,67,F,Cartagena,costa_norte,4,tecnico,soltero,2,informal,2,3569646,2339167,499,4,0,0,1000000,24,0.0151,0,0,0
FC-08498,57,F,Cartagena,costa_norte,4,bachillerato,union_libre,0,desempleado,0,483131,201641,427,4,1,120,1000000,12,0.1981,1,0,0
FC-08499,71,M,Medellín,interior,2,universitario,divorciado,0,pensionado,7,1402270,527365,431,1,0,0,1000000,24,0.0386,0,0,0
FC-08500,58,M,Pereira,interior,2,bachillerato,union_libre,2,independiente,48,949673,587467,536,4,1,180,500000,18,0.0357,0,0,0
FC-08501,43,F,Barranquilla,costa_norte,1,bachillerato,soltero,1,empleado_formal,32,750675,528659,396,3,1,120,1000000,24,0.072,0,1,0
FC-08502,24,F,Bogotá,interior,2,tecnico,soltero,1,empleado_formal,1,1684898,1169816,587,1,0,0,3000000,18,0.1209,0,0,1
FC-08503,36,F,Barranquilla,costa_norte,2,tecnico,soltero,1,empleado_formal,16,2528977,1535683,444,1,0,0,3000000,6,0.2132,0,0,0
FC-08504,47,F,Bogotá,interior,4,bachillerato,casado,0,empleado_formal,59,6551828,3447202,685,2,0,0,10000000,6,0.2743,0,0,1
FC-08505,44,F,Barranquilla,costa_norte,4,universitario,union_libre,1,empleado_formal,10,4179950,2629754,522,1,1,120,500000,12,0.0115,0,0,0
FC-08506,47,M,Medellín,interior,4,universitario,soltero,3,desempleado,0,611773,301781,463,0,0,0,3000000,12,0.4694,1,0,0
FC-08507,44,M,Cali,costa_norte,3,tecnico,union_libre,2,informal,4,3022169,1340682,503,1,0,0,2000000,36,0.0268,0,0,0
FC-08508,65,F,Cali,costa_norte,1,bachillerato,soltero,0,empleado_formal,10,1400635,967126,482,1,0,0,2000000,18,0.0969,1,0,0
FC-08509,36,F,Bogotá,interior,3,tecnico,soltero,0,informal,216,2009128,1065603,475,3,1,60,5000000,18,0.1689,0,0,0
FC-08510,26,F,Medellín,interior,1,bachillerato,soltero,2,independiente,67,1031999,494655,389,1,0,0,3000000,24,0.1572,0,1,0
FC-08511,32,M,Bogotá,interior,5,bachillerato,casado,1,independiente,10,6452842,3162874,720,1,0,0,2000000,12,0.0297,0,1,1
FC-08512,56,F,Bogotá,interior,3,universitario,soltero,3,independiente,50,2791324,2047812,558,2,1,60,2000000,12,0.0686,0,1,0
FC-08513,68,M,Manizales,interior,3,tecnico,union_libre,3,informal,13,1832459,1276293,383,4,2,120,1000000,36,0.0221,0,0,0
FC-08514,44,F,Medellín,interior,1,posgrado,casado,0,independiente,10,1190755,647988,469,1,1,120,15000000,24,0.6812,0,0,0
FC-08515,41,M,Manizales,interior,3,universitario,casado,4,informal,64,1745252,1201499,468,2,0,0,2000000,24,0.062,1,0,0
FC-08516,23,F,Cartagena,costa_norte,5,universitario,casado,4,independiente,5,8147293,3105204,548,4,0,0,2000000,12,0.0235,0,1,1
FC-08517,65,M,Medellín,interior,1,universitario,union_libre,0,independiente,32,1263112,571544,579,2,1,30,5000000,12,0.3789,0,1,0
FC-08518,21,M,Bogotá,interior,5,tecnico,casado,0,empleado_formal,5,9421558,3686554,824,0,0,0,2000000,24,0.0115,1,1,1
FC-08519,50,F,Medellín,interior,3,universitario,casado,3,informal,63,2506123,1125186,569,1,1,30,5000000,12,0.191,0,1,0
FC-08520,54,M,Manizales,interior,4,primaria,union_libre,0,independiente,48,3722428,1429773,571,3,0,0,3000000,24,0.0436,0,1,1
FC-08521,55,F,Cúcuta,costa_norte,2,bachillerato,divorciado,0,empleado_formal,1,1577556,1157450,454,4,0,0,8000000,36,0.2054,0,0,0
FC-08522,59,M,Manizales,interior,1,bachillerato,casado,2,informal,1,1155991,764570,472,0,0,0,2000000,12,0.1656,0,0,0
FC-08523,69,M,Cali,costa_norte,3,tecnico,soltero,2,empleado_formal,27,2720710,1324616,703,3,0,0,1000000,24,0.0199,1,0,1
FC-08524,53,M,Cali,costa_norte,1,universitario,union_libre,2,independiente,6,731624,270134,388,0,0,0,1000000,24,0.0739,1,0,0
FC-08525,27,M,Medellín,interior,6,bachillerato,soltero,3,empleado_formal,76,14545988,9349766,801,2,0,0,500000,48,0.0012,1,0,1
FC-08526,22,F,Medellín,interior,2,universitario,divorciado,0,desempleado,0,469834,273033,447,3,0,0,5000000,24,0.5755,1,0,0
FC-08527,56,F,Pereira,interior,3,bachillerato,union_libre,0,independiente,3,2728258,1363286,665,0,0,0,2000000,24,0.0396,1,0,1
FC-08528,21,M,Cartagena,costa_norte,5,bachillerato,union_libre,2,independiente,6,8716259,6010902,577,5,0,0,5000000,24,0.031,0,0,1
FC-08529,61,F,Cartagena,costa_norte,4,bachillerato,soltero,2,independiente,47,5121831,3295194,379,4,1,120,1000000,36,0.0079,0,0,0
FC-08530,37,M,Barranquilla,costa_norte,3,posgrado,casado,0,independiente,28,2719750,1881793,537,5,0,0,1000000,24,0.0199,1,0,1
FC-08531,36,F,Cúcuta,costa_norte,2,primaria,soltero,2,empleado_formal,4,1422366,633822,468,4,0,0,1000000,36,0.0285,0,0,0
FC-08532,63,F,Cartagena,costa_norte,6,bachillerato,casado,0,empleado_formal,25,16607867,9572177,840,1,0,0,5000000,36,0.0122,0,0,1
FC-08533,57,M,Bucaramanga,interior,2,tecnico,casado,0,empleado_formal,41,1127364,436917,350,1,0,0,2000000,36,0.0719,0,0,0
FC-08534,60,M,Cúcuta,costa_norte,4,bachillerato,casado,2,empleado_formal,37,4620254,2840240,550,2,1,60,8000000,12,0.1657,0,1,0
FC-08535,30,F,Bogotá,interior,1,posgrado,soltero,1,independiente,1,1202182,768107,423,4,0,0,1000000,12,0.0796,0,0,0
FC-08536,34,F,Medellín,interior,4,posgrado,casado,1,independiente,12,2660734,1315095,602,3,0,0,8000000,24,0.1626,0,0,1
FC-08537,68,F,Medellín,interior,2,bachillerato,divorciado,2,desempleado,0,437659,162318,552,1,0,0,2000000,12,0.4374,1,0,0
FC-08538,59,F,Cartagena,costa_norte,1,bachillerato,soltero,0,informal,7,1573893,575459,411,0,0,0,1000000,18,0.0431,0,0,0
FC-08539,36,M,Bucaramanga,interior,3,tecnico,soltero,3,empleado_formal,29,2561233,1222029,473,3,0,0,5000000,18,0.1325,0,0,0
FC-08540,55,F,Bogotá,interior,4,universitario,casado,0,independiente,27,3526991,1665773,557,1,0,0,8000000,18,0.154,1,0,1
FC-08541,29,M,Bogotá,interior,1,posgrado,soltero,3,informal,88,822836,303990,534,2,0,0,500000,24,0.0329,0,0,0
FC-08542,37,F,Bogotá,interior,5,bachillerato,union_libre,4,informal,20,10339073,7452712,682,0,0,0,3000000,18,0.0197,1,0,1
FC-08543,63,M,Barranquilla,costa_norte,3,tecnico,casado,3,pensionado,38,2938915,1608671,436,2,0,0,2000000,18,0.0462,0,0,0
FC-08544,63,M,Bogotá,interior,4,universitario,casado,3,independiente,25,4987504,3121278,560,2,0,0,2000000,12,0.0384,1,0,1
FC-08545,39,M,Bogotá,interior,4,bachillerato,casado,5,independiente,82,6319012,3698505,602,0,0,0,3000000,12,0.0454,0,0,1
FC-08546,22,F,Bogotá,interior,1,universitario,divorciado,2,empleado_formal,23,1477076,895426,351,0,0,0,10000000,36,0.2742,0,0,0
FC-08547,57,M,Cúcuta,costa_norte,1,universitario,soltero,0,desempleado,0,482228,237257,373,1,1,60,3000000,12,0.5955,0,0,0
FC-08548,33,M,Medellín,interior,2,bachillerato,divorciado,2,informal,12,1794432,718931,350,3,0,0,3000000,36,0.0677,0,0,0
FC-08549,53,F,Cali,costa_norte,1,tecnico,soltero,4,informal,52,1500562,571774,518,0,0,0,2000000,18,0.0905,0,1,0
FC-08550,71,M,Medellín,interior,4,primaria,soltero,2,informal,46,3359428,1981514,555,2,0,0,8000000,6,0.428,0,0,1
FC-08551,67,M,Bucaramanga,interior,3,universitario,union_libre,1,informal,26,3209577,2171199,529,0,0,0,500000,24,0.0084,1,0,0
FC-08552,49,M,Bogotá,interior,2,tecnico,union_libre,1,desempleado,0,434326,308091,350,3,1,90,10000000,24,1.2451,0,1,0
FC-08553,18,M,Bogotá,interior,3,tecnico,soltero,0,independiente,40,2675076,1616174,456,4,2,180,1000000,24,0.0202,0,0,0
FC-08554,63,M,Cartagena,costa_norte,1,bachillerato,casado,2,empleado_formal,32,718777,321959,398,1,0,0,3000000,12,0.3995,1,0,0
FC-08555,60,M,Bogotá,interior,4,primaria,casado,1,informal,45,4570644,2910270,359,2,1,90,3000000,36,0.0266,0,0,0
FC-08556,20,F,Ibagué,interior,4,universitario,soltero,2,empleado_formal,22,3637468,2584163,445,2,0,0,2000000,18,0.0373,0,1,0
FC-08557,59,M,Bogotá,interior,4,bachillerato,soltero,2,empleado_formal,29,2932443,1392984,579,0,0,0,2000000,24,0.0369,0,1,1
FC-08558,35,M,Cali,costa_norte,1,universitario,union_libre,1,empleado_formal,36,1466152,947313,484,2,0,0,2000000,24,0.0738,0,0,0
FC-08559,29,M,Pereira,interior,2,tecnico,soltero,1,informal,70,1864966,903629,540,3,0,0,3000000,18,0.1092,0,0,1
FC-08560,69,M,Pereira,interior,3,universitario,casado,0,informal,2,2677769,1153008,530,3,0,0,1000000,6,0.0671,0,0,1
FC-08561,38,M,Bogotá,interior,3,universitario,casado,2,informal,49,3062834,1132364,576,2,0,0,2000000,6,0.1174,0,0,0
FC-08562,51,F,Medellín,interior,6,bachillerato,union_libre,2,informal,39,15344977,8510431,734,0,0,0,2000000,24,0.007,0,0,1
FC-08563,51,F,Cartagena,costa_norte,3,bachillerato,union_libre,0,empleado_formal,10,3024019,1160898,516,3,2,30,8000000,24,0.1431,0,0,0
FC-08564,49,M,Medellín,interior,3,bachillerato,soltero,0,empleado_formal,20,2479383,1424355,595,1,0,0,3000000,6,0.2175,0,0,1
FC-08565,43,F,Cali,costa_norte,2,universitario,divorciado,2,pensionado,9,1664736,1233187,367,0,0,0,3000000,24,0.0975,1,0,0
FC-08566,56,M,Bogotá,interior,1,bachillerato,union_libre,3,independiente,12,1196079,714017,516,6,0,0,3000000,24,0.1356,0,1,0
FC-08567,25,M,Medellín,interior,2,tecnico,casado,1,informal,46,1443756,954765,508,3,0,0,3000000,24,0.1124,0,0,0
FC-08568,22,F,Barranquilla,costa_norte,2,universitario,soltero,1,independiente,11,1225866,546826,417,0,0,0,8000000,12,0.6247,0,0,0
FC-08569,24,M,Medellín,interior,2,tecnico,soltero,0,informal,23,1346995,603305,600,3,0,0,2000000,24,0.0803,0,1,1
FC-08570,67,F,Bogotá,interior,3,posgrado,casado,0,empleado_formal,96,2890646,1286399,486,3,1,30,500000,12,0.0166,0,0,0
FC-08571,53,F,Barranquilla,costa_norte,1,universitario,casado,3,empleado_formal,14,1328369,683679,427,4,3,60,1000000,6,0.1353,0,0,0
FC-08572,50,M,Bogotá,interior,3,universitario,casado,0,independiente,51,2472259,1086381,411,1,1,60,1000000,48,0.0137,0,0,0
FC-08573,58,F,Pereira,interior,1,tecnico,soltero,3,pensionado,10,1297015,590586,438,4,0,0,500000,12,0.0369,0,0,0
FC-08574,23,M,Manizales,interior,1,universitario,divorciado,2,independiente,6,1545051,692020,513,2,1,30,5000000,24,0.175,0,0,0
FC-08575,24,F,Medellín,interior,3,tecnico,divorciado,3,empleado_formal,63,3718075,2284994,508,4,0,0,3000000,36,0.0327,0,0,1
FC-08576,49,M,Medellín,interior,1,tecnico,soltero,3,empleado_formal,14,1096376,420528,390,3,0,0,2000000,18,0.1238,1,0,0
FC-08577,41,F,Bogotá,interior,1,universitario,soltero,3,independiente,21,1463898,590621,383,1,0,0,15000000,18,0.6955,1,0,0
FC-08578,59,M,Cartagena,costa_norte,5,tecnico,soltero,2,independiente,3,7209349,4809519,500,2,2,90,2000000,36,0.0112,0,0,0
FC-08579,52,F,Bogotá,interior,4,bachillerato,casado,2,desempleado,0,369611,154146,497,3,1,360,8000000,36,0.8767,0,0,0
